Name,Discount_price,Actual_price,Rating_stars
10PCS New Screen Bezel Chassis For 15 Pro Max 14 13 12 11 Pro Max Xs X Screen Front Glass Middle Frame With Sticker,"₦ 60,368","₦ 102,648",No rating
A+ 10pcs LCD Touch Screen Front Glass OCA Replacement For Galaxy A12 A02 A02s A22 A32 4G A42 A52 5G A72 Outer Lens panel,"₦ 70,061","₦ 119,097",No rating
Y New Housing Main Keyboards Keypads Cover Case Buttons For N79 Black White Grey,"₦ 66,961","₦ 113,849",No rating
Magico CFG DCSD Cable Alex Engineering Serial Port Cable to Read Write Nand Data SysCfg for 6S-X for Purple Screen,"₦ 65,944","₦ 112,094",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
5pcs PM660 002 PM660L 004-01 PM660A PM670 PM670A PM670L WCN3990 SDR660 PMI632 501-00 502-00 902-00 602-00 90000 802-00,"₦ 56,990","₦ 96,891",No rating
Inframe Vacuum Heating Glue Removal Mold With Suction Frame For 12 13 14 15 pro max LCD Screen OCA Glue Cleaning Mould,"₦ 76,932","₦ 130,790",No rating
Repair Kits for Galaxy Note 9 8 10 plus S8 S9 S10 Plus S10E LCD Touch Outer Glass Replacement Front Screen Glass,"₦ 89,741","₦ 152,553",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
100pcs 10G-30G Plastic Dispensing Needle Tip For Cold Press Glue Dispenser Machine Repair Tool,"₦ 57,285","₦ 97,400",No rating
Ymitn Housing Mobile Electronic panel mainboard Motherboard Circuits Cable For Google Nexus 5 D820 D821,"₦ 98,384","₦ 167,247",No rating
700-2700 MHZ 12dBi 2g 3G 4g LTE ANTENNA TS9 CRC9 SMA COMMON CONNECTOR GSM external router antenna 1.5 m 2m 3m 5m,"₦ 55,530","₦ 94,415",No rating
Plastic Clip Adjustable Fixture LCD Display Screen Fastening Clamp with Rubber Pad Cell Mobile Phone Replace Repair Tools,"₦ 53,218","₦ 90,462",No rating
Replacement Parts For Google Pixel 7 7Pro Pro Side Button Keys Power Volume Buttons,"₦ 64,026","₦ 108,830",No rating
Replacement Touch Panel for YOGA Tab 3 10 inch / YT3-X50F Touch Screen,"₦ 82,361","₦ 140,007",No rating
Inframe Laminating Mold For 15pro 14 13 12 pro XS LCD Screen Outer Glass OCA In Frame Laminate Position Mould Repair Tool,"₦ 63,337","₦ 107,666",No rating
"New MAGICO Restore-Easy Cable For Automatic Update, AutomaticUpdate DFU Mode Online Check Serial Number","₦ 53,300","₦ 90,594",No rating
For Redmi Note 10 Pro LCD Front Touch Screen Panel Glass Outer Lens With OCA Glue Replacement,"₦ 54,678","₦ 92,939",No rating
Free adapter+deep flash cable for Redmi phone Open port 9008 Supports all BL locks EDL cable+track NO,"₦ 53,923","₦ 91,676",No rating
For Galaxy Grand Prime -G531H G531H/DS G531F/DS Touch Digitizer Sensor LCD Display Screen+Kits,"₦ 94,841","₦ 161,228",No rating
"4.3"" For Alcatel One Touch Idol Mini OT6012 6012A Touch Screen Digitizer Front Glass Lens Sensor Panel","₦ 50,889","₦ 86,510",No rating
Amaoe U-SMG3 BGA Reballing Solder Template Stencil for Exynos9810/9820/850/3830/CPU/RAM/PA/POWER,"₦ 50,742","₦ 86,248",No rating
Charging Port Dock Port Board Main Antenna Spin Axis Flex Cable For Galaxy Z Fold3 5G F926 F926B F926U Fold 3,"₦ 68,470","₦ 116,391",No rating
Crown Shaft Flex Cable For Watch Series 3 4 5 6 7 8 S3 S4 S5 S6 S7 S8 SE Frame Housing Button Nut Cover Rotating Repair,"₦ 53,136","₦ 90,331",No rating
100pcs Blades Multiple Style Cutter Knifes Engraving Carve Tool Metal Wood Carving,"₦ 67,798","₦ 115,243",No rating
For Gear S3 Classic -R770 -R775 R770 R775 / Frontier -R760 -R765 R760 R765 Mainboard Main Board Motherboard,"₦ 106,190","₦ 180,515",No rating
5pcs Front Glass OCA Film For Galaxy S8 S9 S10 S20 Note 10 Ultra LCD Outer Touch Lens Panel Replacement,"₦ 86,625","₦ 147,256",No rating
100pcs 10G-30G Plastic Dispensing Needle Tip For Cold Press Glue Dispenser Machine Repair Tool,"₦ 59,680","₦ 101,467",No rating
G+OCA Pro Touch Screen Digitizer Glass Lens Panel For Watch series SE 4 5 6 S2 S3 S4 S5 S6 38mm 42mm 40mm 44mm TouchScreen,"₦ 70,733","₦ 120,245",No rating
Mold For LCD Alignment OCA Screen Laminating Rubber Pad Phone Display Glass Repair Tools 15 Pro Max 14 Plus 13 12 11 XS,"₦ 91,200","₦ 155,029",No rating
4PCS Board Holder Fixture Strong Magnetic Pins Clamp Groove Soldering Holder Tool for Soldering Repair,"₦ 58,564","₦ 99,548",No rating
I2C C210 C115 C245 Series Soldering Tip Support I2C/XSoldering/JABE UD-1200/SUGON T26 Soldering Station Phone Repair Tool,"₦ 53,169","₦ 90,397",No rating
MKSD For All Carriers 4G Mode ICCID For 6 6S 7 8 11 X XR XS Max Plus 11pro 12pro 13pro 13promax,"₦ 67,207","₦ 114,259",No rating
Soldering Tip Mini Ironing Heating Table For JBC 210 T12 T26 936 245 900M Soldering Station IC Reballing Flex Cable Repair,"₦ 51,873","₦ 88,183",No rating
5PCS Touch Panel Front Outer Glass Lens + OCA Film + Polarizer Replacement For 15 14 13 12 pro max promax LCD Glass Cover,"₦ 103,615","₦ 176,152",No rating
100PCS Packaging Bag Heat Nylon Shrink Plastic Full Sealing For New Phone 4.7 5.5 9.7 12.9 Note 20 Ultra S9 Box Wrapping,"₦ 63,566","₦ 108,060",No rating
5PCS Touch Screen Front Outer Glass Laminated OCA Glue For Xperia 1 5 10 I II III LCD Front Glass Replacement,"₦ 88,035","₦ 149,666",No rating
Thin Tip Needle Multimeter Pen Test Lead Probe Digital AC DC 1000V 20A Multi-Meter Tester Wire Tips Crocodie Clip,"₦ 50,299","₦ 85,510",No rating
LCD Screen For Redmi 8 8A LCD Display Touch Screen Digitizer Assembly Replacement For Redmi 8 screen,"₦ 80,032","₦ 136,054",No rating
Crown Shaft Flex Cable For Watch Series 3 4 5 6 7 8 S3 S4 S5 S6 S7 S8 SE Frame Housing Button Nut Cover Rotating Repair,"₦ 53,136","₦ 90,331",No rating
2 in 1 Front Outer Glass+Laminated OCA Film Replace For Galaxy S21 Plus S20 Ultra FE Note 10 20 Touch Panel Glass Lens,"₦ 59,614","₦ 101,336",No rating
For SUNMI L2S T8910 Soft Anti-fall Silicone Protective Case,"₦ 85,231","₦ 144,894",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
"10.2"" For Pro 10.2 Touch Screen Digitizer Sensor for 7 7th Generation A2197 A2200 A2198 A2232","₦ 80,327","₦ 136,546",No rating
Charging Port Dock Port Board Main Antenna Spin Axis Flex Cable For Galaxy Z Fold3 5G F926 F926B F926U Fold 3,"₦ 89,134","₦ 151,536",No rating
S8 + S9+ Replacement External Glass for Galaxy S8 S8 Plus S9 S9 Plus LCD Display Touch Screen Front Glass External Lens,"₦ 61,303","₦ 104,206",No rating
"CATIII High Transmission Dolphin Clip Multimeter Test Leads, Electrical Pure Copper Testing Cable, 2000V, 20A","₦ 54,907","₦ 93,349",No rating
6Pcs ESD Antistatic Tweezers Set Stainless Steel Maintenance Kit Anti Static Hand Repair Tools Tip Curved Straight Tweezer,"₦ 54,628","₦ 92,873",No rating
I2C C210 C115 C245 Series Soldering Tip Support I2C/XSoldering/JABE UD-1200/SUGON T26 Soldering Station Phone Repair Tool,"₦ 82,459","₦ 140,187",No rating
Rubber Cap for Garmin Edge 1030/1030 plus Anti-Dust Plug USB Cover Bottom Screw Set Charging Caps With Assemble Tools,"₦ 86,051","₦ 146,304",No rating
For Moto G Pro / G Stylus / XT2043 / XT2043-4 USB Charger Charging Port Dock Connector Flex Cable,"₦ 82,607","₦ 140,450",No rating
Black White Power on/off Lock Switch for iPod Nano 3rd 4GB 8GB A1236,"₦ 58,564","₦ 99,548",No rating
XZZ Ethernet Diagnostic Cable Use For Tesla Model 3/Y Model S/X Ethernet Diagnosis Line Need Work With Toolbox,"₦ 106,272","₦ 180,662",No rating
SPRD Power ic SC2720A SC2342A SC2342B SC2341B SC2721G SC2723G2 SC2712A SC2712B SC2712E,"₦ 58,597","₦ 99,614",No rating
With IC HZYOO Short flex Touch Digitizer Sensor Glass with Frame + OCA Glue For 11 11PRO MAX 12 13 MINI PROMAX,"₦ 76,129","₦ 129,429",No rating
Outer Screen for 9 9R 8T 7T 7 6T 6 One Plus Front Touch Panel LCD Display Glass Cover Lens Repair Replace Parts with OCA,"₦ 51,004","₦ 86,723",No rating
Outer Screen for 9 9R 8T 7T 7 6T 6 One Plus Front Touch Panel LCD Display Glass Cover Lens Repair Replace Parts with OCA,"₦ 51,004","₦ 86,723",No rating
LCD Unbent Flex Rubber For X XS 11 12 13 14 Pro Max/Mini LCD Touch Screen Laminating Silicone Mat Laminate Mold,"₦ 55,219","₦ 93,874",No rating
LCD Alignment Mold for 15pro 15 14 13 12 X XS pro max LCD Screen With Frame Glass OCA Position Mould Touch Display Repair,"₦ 63,337","₦ 107,666",No rating
1pcs S515 S525 S535 S555 S560 S527B S527S S527R S537 S518 Power IC For,"₦ 55,104","₦ 93,677",No rating
Suction Glue Cleaning Silicone Mat Adsorption Pad For 11 12 13 14 Pro Max X XS Unbent Flex Cable OCA Removing LCD Repair,"₦ 52,382","₦ 89,052",No rating
10XOri Front Outer Glass With OCA For Galaxy A05 A05s A54 A34 A24 A14 A13 A33 A23 A04 A52 A32 A12 LCD Touch Screen Panel,"₦ 80,786","₦ 137,350",No rating
"New High speed Smart EFT, CM2, OCTOPLUS FRP, UMT , NCK PRO, Reader Dongle","₦ 72,980","₦ 124,066",No rating
Silicone Black Rubber Pad Mat Mold Mould For 12 11 X XR XSmax 8 7 6s 6 Plus LCD Touch Screen Laminate (No Bend Flex),"₦ 58,597","₦ 99,614",No rating
100% Test AAA For Google Pixel 4 4A 4XL Camera Modules Big Back Camera Front Camera Small Camera Rear Camera,"₦ 83,263","₦ 141,548",No rating
LCD Unbent Flex Rubber For X XS 11 12 13 14 Pro Max/Mini LCD Touch Screen Laminating Silicone Mat Laminate Mold,"₦ 56,793","₦ 96,547",No rating
XHZC Magnetic Suction Pressure Holding Mold for 12 13 14 Pro Max/Mini Series LCD Screen Frame Glue Bonding Mold,"₦ 92,086","₦ 156,554",No rating
U 11 U12Plus Front Glass For U11 / U12 Plus Touch Screen LCD Display Outer Panel Cover Lens Phone Repair Replace Parts,"₦ 72,045","₦ 122,475",No rating
MECHANIC 900M-T Pure Copper Electric Solder Tip Glue Removal Soldering Tips for BGA Board Repair Welding Station Tools Kit,"₦ 75,292","₦ 128,002",No rating
LCD OCA Alignment Position Mold With Frame For 15 15pro 12 13 Pro Max 14 Plus Display Crystal Inframe Mould Repair Tool,"₦ 63,337","₦ 107,666",No rating
Smart700IE 6AV6648 6AV6 648-0BC11-3AX0 Protective Film Touchpad,"₦ 93,496","₦ 158,949",No rating
For V18 NX612J Front Outer Glass Lens Touch Panel Screen For V18 V 18 LCD Touch Glass NubiaV18 touchscreen Digitizer,"₦ 59,253","₦ 100,729",No rating
laminating and alignment Mold For LCD Alignment With Frame Mold Silicone Black Pad iphone13 14 Pro Max 15 Plus OCA Lamination,"₦ 63,288","₦ 107,600",No rating
RELIFE 1.5-3.5mm Width Soldering Wick Desoldering Wires Anti-scalding Nozzle Precision Tin Strip Remover Wire for Tin Wire,"₦ 52,742","₦ 89,659",No rating
LCD Unbent Flex Rubber For X XS 11 12 13 14 Pro Max/Mini LCD Touch Screen Laminating Silicone Mat Laminate Mold,"₦ 55,219","₦ 93,874",No rating
For Galaxy S10 5G S10E Plus Touch Screen Front LCD Glass Panel Outer Glass Lens S10 Lite Touch Panel+OCA,"₦ 54,202","₦ 92,135",No rating
For Galaxy S8 Plus / S8+ -G955F G955 Touch Panel Replacement For S8 -G950F G950 Black Touch Screen Digitizer Glass,"₦ 109,798","₦ 186,665",No rating
For SUNMI M2 T7820 T7281 Protective Case Soft Anti-fall Silicone Protective Case,"₦ 82,935","₦ 140,991",No rating
I2C C210 C115 C245 Series Soldering Tip Support I2C/XSoldering/JABE UD-1200/SUGON T26 Soldering Station Phone Repair Tool,"₦ 64,091","₦ 108,962",No rating
Touch Panel Replacement For 7G 6SPlus 7Plus 8G 8Plus Front Outer Screen Glass Lens With Frame Bezel Repair parts,"₦ 51,791","₦ 88,052",No rating
"MOORC ISP Adapter Full Set for Z3x Easy Jtag ,UFI Box, Medusa box.","₦ 82,984","₦ 141,056",No rating
10Pcs Front Glass Laminated OCA Glue For Moto G72 G71 G51 G41 G31 G22 G32 G42 G52 G62 G82 Touch Screen Panel Hollow,"₦ 85,132","₦ 144,730",No rating
100 Pcs Mobile Phone Disassembly Cell Plastic Pry Tool Lcd Screen Removal Kit Prying Tools Remover Pvc,"₦ 61,024","₦ 103,746",No rating
Soldering Station Handle for JBC T210/T245 Compatible C210 C245 Soldering Tip Welding Tools Welding Station Handle,"₦ 56,908","₦ 96,760",No rating
Sticker Wipes Wet Dry Paper Screen Cloth Dust Absorber Clean Dedust For Mobile Phone Camera Lens Tempered Glass,"₦ 56,203","₦ 95,546",No rating
Face ID Repair Fixture For 13 14 15 pro max Dot Progector Matrix Face ID NON-locked Successsfully Face ID Reader Tool,"₦ 73,603","₦ 125,132",No rating
2pcs Power ON OFF Switch Control Flex Cable For Watch Series 1 2 3 4 5 6 7 8 S1 For iWatch S2 S3 S4 S5 S6 S7 S8,"₦ 60,319","₦ 102,549",No rating
Front Outer Glass With OCA For Galaxy S21 S22 S23 Ultra S20 Plus Note 20 Ultra 10+Touch Screen Panel Repair Tools kit,"₦ 88,790","₦ 150,929",No rating
"Touch Screen Panel for Moto Z4 Play/Z XT1650/Z2 Play XT1710/Z3 Play XT1929/Z Play XT1635,Phone Front Glass Panel","₦ 57,072","₦ 97,022",No rating
"4.7"" Front Panel For Galaxy A3 A320 A320F Touch Screen Sensor LCD Front Touch Screen Glass Outer Lens Replacement","₦ 55,071","₦ 93,611",No rating
X-14/15 Pro Max Screen Glass Glue Remove Protection Panel Set Frame Glue Clean Protection Pad Not Hurt LCD Panel,"₦ 62,599","₦ 106,420",No rating
Sunshine SS-061 OCA Position Alignment Mold Mould For 7 8 Plus X XS XR 11 12 Mini 13 Pro Max 14 Plus LCD Display Repair,"₦ 53,923","₦ 91,676",No rating
LCD Alignment Mold for 15pro 15 14 13 12 X XS pro max LCD Screen With Frame Glass OCA Position Mould Touch Display Repair,"₦ 63,337","₦ 107,666",No rating
5pcs For NS Swtich Lite OLED Host Screen Socket FPC Connector Row Plug For Nintendo Switch Lite L Key LCD Display Interface,"₦ 83,886","₦ 142,614",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
10pcs Touch Glass+OCA Glue LCD Front Screen For Moto G31 G50 G10 G100 G41 G51 G71 G60 G60s G20 G30 G40 LCD Front Glass,"₦ 94,070","₦ 159,916",No rating
10Pcs Front Glass Laminated OCA Glue For Moto G72 G71 G51 G41 G31 G22 G32 G42 G52 G62 G82 Touch Screen Panel Hollow,"₦ 85,132","₦ 144,730",No rating
Sticker Wipes Wet Dry Paper Screen Cloth Dust Absorber Clean Dedust For Mobile Phone Camera Lens Tempered Glass,"₦ 56,203","₦ 95,546",No rating
Face ID Repair Fixture For 13 14 15 pro max Dot Progector Matrix Face ID NON-locked Successsfully Face ID Reader Tool,"₦ 73,603","₦ 125,132",No rating
100 Pcs Mobile Phone Disassembly Cell Plastic Pry Tool Lcd Screen Removal Kit Prying Tools Remover Pvc,"₦ 61,024","₦ 103,746",No rating
Soldering Station Handle for JBC T210/T245 Compatible C210 C245 Soldering Tip Welding Tools Welding Station Handle,"₦ 56,908","₦ 96,760",No rating
2pcs Power ON OFF Switch Control Flex Cable For Watch Series 1 2 3 4 5 6 7 8 S1 For iWatch S2 S3 S4 S5 S6 S7 S8,"₦ 60,319","₦ 102,549",No rating
"Touch Screen Panel for Moto Z4 Play/Z XT1650/Z2 Play XT1710/Z3 Play XT1929/Z Play XT1635,Phone Front Glass Panel","₦ 57,072","₦ 97,022",No rating
Front Outer Glass With OCA For Galaxy S21 S22 S23 Ultra S20 Plus Note 20 Ultra 10+Touch Screen Panel Repair Tools kit,"₦ 88,790","₦ 150,929",No rating
"4.7"" Front Panel For Galaxy A3 A320 A320F Touch Screen Sensor LCD Front Touch Screen Glass Outer Lens Replacement","₦ 55,071","₦ 93,611",No rating
X-14/15 Pro Max Screen Glass Glue Remove Protection Panel Set Frame Glue Clean Protection Pad Not Hurt LCD Panel,"₦ 62,599","₦ 106,420",No rating
10pcs Touch Glass+OCA Glue LCD Front Screen For Moto G31 G50 G10 G100 G41 G51 G71 G60 G60s G20 G30 G40 LCD Front Glass,"₦ 94,070","₦ 159,916",No rating
Sunshine SS-061 OCA Position Alignment Mold Mould For 7 8 Plus X XS XR 11 12 Mini 13 Pro Max 14 Plus LCD Display Repair,"₦ 53,923","₦ 91,676",No rating
LCD Alignment Mold for 15pro 15 14 13 12 X XS pro max LCD Screen With Frame Glass OCA Position Mould Touch Display Repair,"₦ 63,337","₦ 107,666",No rating
5pcs For NS Swtich Lite OLED Host Screen Socket FPC Connector Row Plug For Nintendo Switch Lite L Key LCD Display Interface,"₦ 83,886","₦ 142,614",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
Touch Screen Front Glass For Galaxy S7 Edge G935 G935F LCD Display External Glass Replacement Free Adhesive,"₦ 57,072","₦ 97,022",No rating
S20+ Replacement External Glass for Galaxy S20 S20 Plus S20 Ultra LCD Display Touch Screen Front Glass External Lens,"₦ 63,452","₦ 107,863",No rating
Dismantling 100% Tested For MI3 LCD Screen with Frame Replacement LCD Display +Touch Screen For MI 3 M3 WCDMA,"₦ 85,460","₦ 145,271",No rating
10PCS Touch Panel Front Glass Lens Laminated OCA Glue Hollow lamina For Galaxy M42 M13 M33 M53 M54 Outer Cover,"₦ 82,574","₦ 140,384",No rating
Suction Glue Cleaning Silicone Rubber Mat Pad for 14 11 12 13 Pro max X XS Unbent Flex Cable OCA Remove LCD Repair,"₦ 55,186","₦ 93,808",No rating
Touch Panel Front Outer Glass Lens + OCA Film + Polarizer Replacement For 15 14 13 12 pro max promax LCD Glass Cover,"₦ 52,513","₦ 89,265",No rating
For Galaxy J3 J320F J320F/DS J320H/DS J320FN J320M LCD Display Touch Screen Digitizer Sensor with Frame Home Button,"₦ 103,730","₦ 176,333",No rating
MECHANIC Soldering tips refresh MCN-2/S3/S6/S9/S one model /High Activity /weak acidity/ protection soldering tips work life,"₦ 76,375","₦ 129,839",No rating
In Frame Position Mold Laminating Mould for 15 14 13 12 pro max Mini LCD Screen Glass OCA Location Laminate Repair Tools,"₦ 63,107","₦ 107,272",No rating
For iCloud Unlock Serial Number Mini 1 2 3 4 5 6 7 Air1 2 Pro Wifi Address A5 A6 A7 A8 A9 A10 A11 SN Code NO.,"₦ 54,153","₦ 92,070",No rating
XHZC In Frame Precise Positioning Mold for 15 Plus 15Pro 15ProMax Glass OCA Alignment Put In Laminate Machine LCD Repair,"₦ 65,026","₦ 110,536",No rating
USB Charging Port Dock Connector Board Main Flex Cable For Galaxy Z Fold3 F926 F926B F926U F9260 Fold 3,"₦ 62,336","₦ 105,960",No rating
2-20pcs KTD3156EFJ-TR GAEMA IC-BACKLIGHT DRiver U6002 for smt585,"₦ 91,512","₦ 155,570",No rating
New TouchScreen For Galaxy Tab A 9.7 T550 T551 T555 Touch Screen Panel Digitizer Sensor -T550 LCD Front Glass Replace,"₦ 75,899","₦ 129,019",No rating
Touch screen For Redmi Note 1 Note2 3 4 Note4X 4X Touch Screen Digitizer Sensor Glass Panel Replacement,"₦ 49,397","₦ 83,968",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
1~10PCS Mobile Game Controller Gamepad Trigger Aim Button L1 R1 Joystick For Different Model Phone Game Pad Accesorios,"₦ 53,054","₦ 90,200",No rating
5pcs Musttby Front Screen Glass With OCA For Redmi 8 9A K20 K30 K30Pro K40 K50 Pro K60Pro K60E Note7 Note8 Note 9t Note11,"₦ 53,562","₦ 91,069",No rating
I2C C210 C115 C245 Series Soldering Tip Support I2C/XSoldering/JABE UD-1200/SUGON T26 Soldering Station Phone Repair Tool,"₦ 64,091","₦ 108,962",No rating
LCD Alignment Mold for 15pro 15 14 13 12 X XS pro max LCD Screen With Frame Glass OCA Position Mould Touch Display Repair,"₦ 63,337","₦ 107,666",No rating
LCD Alignment Mold for 15pro 15 14 13 12 X XS pro max LCD Screen With Frame Glass OCA Position Mould Touch Display Repair,"₦ 63,337","₦ 107,666",No rating
IIIF150 Air1 Pro Antenna New Antenna NFC Sticker Cell Phone Antenna Replacement Accessories For IIIF150 Air1,"₦ 70,225","₦ 119,376",No rating
2pcs/lot SMB358SET 358S 2166 1939 1947 2225 2122 2295 1994 2330 charging ic,"₦ 55,104","₦ 93,677",No rating
40 in 1 Mobile Phone Repair Tools Spudger Pry Opening Tool Screwdriver Set for X XR XSMAX 8 7 6S 11 12 13 14 Hand Tools,"₦ 62,910","₦ 106,944",No rating
Electronics Repair Tool Electronic Metal Pry Remover Kit Opening Pry Tool Repair Kit With Non-slip Handle For Tablets Laptop,"₦ 55,219","₦ 93,874",No rating
Lanrui I9 Moble Phone Repair Adhesive Fast Curing Suitable For Screen Border Fitting And Back Cover Sealing,"₦ 50,938","₦ 86,592",No rating
For Mi Max 2 3 Power Volume Button ON OFF Volume Up Down Side Button Key Repair Parts,"₦ 60,319","₦ 102,549",No rating
HWATEL 5G 4G Wifi External Omni Directional Omnidirectional Mimo Antenna for Router Extender SMA CRC9 TS9,"₦ 89,708","₦ 152,504",No rating
Screen for C3-01 C3 01 Touch Screen Digitizer Front Glass Sensor Panel Black Touchscreen Replacement Parts,"₦ 50,971","₦ 86,658",No rating
OEM Power Button Replacement for Droid Turbo XT1254,"₦ 60,319","₦ 102,549",No rating
White/Black 100% New Housing Cover Keypads Keyboards English& & For e5 e500 e5-00,"₦ 62,533","₦ 106,288",No rating
Outer Glass + OCA For Mi 13T 13 12T 11i 11X Pro 11T 10 10T 12 Lite Touch Screen LCD Display Front Panel GlassRepair Part,"₦ 53,612","₦ 91,135",No rating
White/Black 100% New Housing Cover Keypads Keyboards English& & For e5 e500 e5-00,"₦ 62,533","₦ 106,288",No rating
Front Glass+OCA For Redmi K60E K60 K50 K20 Pro K30 4G 5G K40 Gaming Touch Screen LCD Display Outer Panel Cover Lens,"₦ 51,758","₦ 87,986",No rating
Suction Glue Cleaning Silicone Mat Adsorption Pad For 11 12 13 14 Pro Max X XS Unbent Flex Cable OCA Removing LCD Repair,"₦ 50,102","₦ 85,182",No rating
SPRD Power ic SC2720A SC2342A SC2342B SC2341B SC2721G SC2723G2 SC2712A SC2712B SC2712E,"₦ 70,061","₦ 119,097",No rating
RF4 200G High Purity Solder Wire 0.4/0.6/0.8/1MM Storage Box Rosin Core Welding Tools For Phone Welding Electronic Repair,"₦ 57,876","₦ 98,384",No rating
100pcs 10G-30G Plastic Dispensing Needle Tip For Cold Press Glue Dispenser Machine Repair Tool,"₦ 57,285","₦ 97,400",No rating
AMAOE for MediaTek Helio G96 MT6781V/CD GT6781CD tin mesh CPU steel mesh repair tools ic reballing stencil,"₦ 53,103","₦ 90,266",No rating
"Touch Screen Panel for Alcatel 3X 5048Y 5048A,for Alcatel 3X 5058 5058T,Front Glass Screen Panel Cover","₦ 57,449","₦ 97,662",No rating
700-2700 MHZ 12dBi 2g 3G 4g LTE ANTENNA TS9 CRC9 SMA COMMON CONNECTOR GSM external router antenna 1.5 m 2m 3m 5m,"₦ 54,399","₦ 92,480",No rating
For SUNMI M2 T7820 T7281 Protective Case Soft Anti-fall Silicone Protective Case,"₦ 82,935","₦ 140,991",No rating
JCID 13 Adapter 15 Dot Matrix Small Board for IP15 Serie Dot Matrix Cable Reading Writing Face IC Repair for V1SE V1S PRO,"₦ 55,268","₦ 93,939",No rating
1-10pcs KTD3156EFJ-TR GAEMA IC-BACKLIGHT DRiver U6002 for smt585,"₦ 79,409","₦ 134,988",No rating
10PCS OEM New Phone Package Box Paper Seal Sticker For Apqle Pro 2 Watch S9 S7 S8 Ultra 2 SE2 Outer Packing Wrap Sealing,"₦ 60,368","₦ 102,648",No rating
Charging Port Dock Port Board Main Antenna Spin Axis Flex Cable For Galaxy Z Fold3 5G F926 F926B F926U Fold 3,"₦ 51,283","₦ 87,182",No rating
10pcs Black Silver Gray Gold Red Clickwheel Center Central Button for iPod 6th 7th Classic 80GB 120GB 160GB,"₦ 95,907","₦ 163,032",No rating
Only Spin Axis No Flex For Galaxy Z Fold 1/2/3/4 W20 W21 W22 W23 F900 F916 F926 F936 Z Flip 1/2/3/4 F700 F707 F711 F721,"₦ 54,202","₦ 92,135",No rating
Direct heating 90x90MM BGA stencil for SAL-TC299TP-128 Tin-planted stencil TC290/TC297/TC298 Automotive PC board chips,"₦ 54,481","₦ 92,611",No rating
1~10PCS Gaming Trigger for Mobile Phone PUBG L1R1 Controller Game Button Aim Key for PUBG Out Rules of,"₦ 88,675","₦ 150,749",No rating
Repair Front Touch Panel Glass For Wing 5G LCD Display Screen Lens + OCA Glue Replacement Kits,"₦ 85,198","₦ 144,828",No rating
For Galaxy Note 10 20 Plus Ori Front Glass Lens Screen with OCA Replacement with tools Kits,"₦ 76,752","₦ 130,478",No rating
AAA quality For ipod Nano 7 7th touch screen digitizer For Ipod nano 7 7th Digitizer Panel Replacement,"₦ 60,368","₦ 102,615",No rating
1set Power + Volume Control Button For ROG Phone 5 ZS673KS (Red) Repair Spare Part,"₦ 74,587","₦ 126,788",No rating
SUNSHINE SS-601G Mobile Phone Screen Free Heating Separator LCD Opener Tool Screen Removal Splitter Phone Fixture and,"₦ 119,130","₦ 202,524",No rating
10 Pcs / Lot For Galaxy J2 Prime -G532 G532 G532F G532H Touch Screen Digitizer Front Outer Panel Glass Lens,"₦ 103,140","₦ 175,332",No rating
10pcs Touch Glass+OCA Glue LCD Front Screen For Moto G31 G50 G10 G100 G41 G51 G71 G60 G60s G20 G30 G40 LCD Front Glass,"₦ 94,070","₦ 159,916",No rating
"Safety Glass for Garmin Edge 705 GPS Bike Computer, Protective Cover Lens, Repair Replacement, 2.2 inch","₦ 87,018","₦ 147,928",No rating
1 Pcs Changeable Rainbow Ceramic Tweezers High Temperature Acid Alkali Resistance Wire Mobile Phones Repair Tool,"₦ 51,840","₦ 88,117",No rating
For Google Pixel 4A 4G 5G Side Button Keys Power On /Off Volume Button Replacement Parts Use For Black White Orange Phone,"₦ 50,266","₦ 85,444",No rating
SPRD Power ic SC2720A SC2342A SC2342B SC2341B SC2721G SC2723G2 SC2712A SC2712B SC2712E,"₦ 58,597","₦ 99,614",No rating
10Pcs/Lot For Galaxy S7 Edge G935 Touch Screen Front Outer Glass Panel TouchScreen With OCA Glue,"₦ 114,931","₦ 195,390",No rating
